dataset,families,K,lambda,nonidentical,splits_observed,bic_wins,mean_delta_bic,median_delta_bic,max_delta_bic,mean_test_loglik_per_obs,mean_test_rmse,mean_test_mae,mean_rmse_skill,mean_mae_skill,finite_prediction_rate,stable_prediction_rate,median_min_pi
randhealth_notmdvis_baseline,zip+zinb,2,50.0,True,3,0,30.39190939299139,31.03932280465324,37.66426539332042,-0.6460608964063219,2.589646106097094,0.8326351055200858,0.0021928282909526495,-0.7475050756583203,1.0,1.0,0.17512724369369798
randhealth_notmdvis_baseline,zinb+zinb,2,50.0,False,3,0,34.10358088971528,31.266564645791732,45.13684851803828,-0.6458636900977215,2.589935863738987,0.8362607216776793,0.0020994302486320913,-0.7548378949760242,1.0,1.0,0.20858147764927673
randhealth_notmdvis_baseline,poisson+nb2+zip,3,100.0,True,3,0,35.91796294482234,36.60047179641515,43.809183435466366,-0.65365535336033,2.5921015314350915,0.8410754039850744,0.0012387663565621339,-0.7649701836572581,1.0,1.0,0.06836335037222596
randhealth_notmdvis_baseline,poisson+nb2+zip,3,50.0,True,3,0,36.14184007410464,37.490179152612654,40.39553724238249,-0.6461267832109282,2.589892264675198,0.8361910739400461,0.0021058315035254274,-0.7546874951830089,1.0,1.0,0.06299346764316634
randhealth_notmdvis_baseline,poisson+nb2+zinb,3,50.0,True,3,0,36.327705388447306,34.78052330108676,43.43295430539274,-0.6453734318758274,2.5896316224497613,0.8338742510644286,0.002191481093624733,-0.7499630448393608,1.0,1.0,0.07461589548210029
randhealth_notmdvis_baseline,nb2+nb2+zip,3,50.0,True,3,0,37.0184076122423,27.803215376437038,56.68603095675007,-0.6471982782713175,2.5901969941109293,0.8377750634346061,0.0019420667965702743,-0.7581553818150494,1.0,1.0,0.05625510406771515
randhealth_notmdvis_baseline,nb2+nb2+nb2,3,100.0,False,3,0,37.32163642546675,34.90363835864355,48.95860675374388,-0.6520352911669683,2.5917129671600203,0.840004664626829,0.0013736435130170532,-0.7627540366895779,1.0,1.0,0.05962174117775162
randhealth_notmdvis_baseline,poisson+zip+zinb,3,100.0,True,3,0,37.587064185124596,42.177558618725016,47.873938003816875,-0.6526992833674742,2.5918402760199366,0.8342251740185734,0.0013387557159277492,-0.7508617705952761,1.0,1.0,0.0688569811680881
randhealth_notmdvis_baseline,poisson+poisson+zinb,3,100.0,True,3,0,37.969895019385454,42.18112279738307,46.35621539582644,-0.6536898651062016,2.5921612244655976,0.8407622761126204,0.001216566654558493,-0.7643659898150522,1.0,1.0,0.07345225441759506
randhealth_notmdvis_baseline,poisson+nb2+zinb,3,100.0,True,3,0,39.46205643096285,39.81289820094389,43.6698029258323,-0.6525253466737059,2.592058842494598,0.8414816822130282,0.001242485967014854,-0.7658683387808454,1.0,1.0,0.047510342154629286
randhealth_notmdvis_baseline,poisson+zip+zinb,3,50.0,True,3,0,39.68683332185932,38.24222727718461,44.948822930137794,-0.6462043350572001,2.5897758784192324,0.8352651812570832,0.0021181299823629742,-0.7528214647408467,1.0,1.0,0.06381599265058406
randhealth_notmdvis_baseline,nb2+zip,2,50.0,True,3,0,40.47491686955588,22.795854591066927,83.63455452152903,-0.6498742315585302,2.5902457790040003,0.8373131489857548,0.0019277125165894082,-0.7569933787852609,1.0,1.0,0.1811504273056907
randhealth_notmdvis_baseline,poisson+zinb+zinb,3,100.0,True,3,0,41.41321122367966,42.5263440412582,46.68485246634282,-0.6518500017410563,2.5918698344516415,0.8396809500022696,0.001336374818225868,-0.7619486612787618,1.0,1.0,0.0772149758770707
randhealth_notmdvis_baseline,nb2+nb2+nb2,3,50.0,False,3,0,42.29553159199835,40.01617065868959,48.97059404492393,-0.6453424916639995,2.589610178916175,0.8352612387740607,0.0022335607884374684,-0.7527169169162025,1.0,1.0,0.058502101384516766
randhealth_notmdvis_baseline,poisson+zinb+zinb,3,50.0,True,3,0,44.24444141332091,43.66563680516265,49.191832322159826,-0.6448469334337074,2.5891363611394342,0.8264674103839741,0.002426581426305067,-0.7343444881866205,1.0,1.0,0.0782738804629278
randhealth_notmdvis_baseline,zip+zip+zinb,3,50.0,True,3,0,48.56328153884564,49.17468443750931,51.851012099117725,-0.6478303028160012,2.58999155068928,0.8382777937463594,0.002046670551932528,-0.7591085198990871,1.0,1.0,0.07301473695092711
randhealth_notmdvis_baseline,poisson+poisson+nb2,3,100.0,True,3,0,48.65276260265364,47.10647913968933,57.799304365554235,-0.6558504810328639,2.592458718828102,0.8423882733018296,0.001080004639374706,-0.7677936646562875,1.0,1.0,0.07163977526295269
randhealth_notmdvis_baseline,nb2+nb2+zinb,3,50.0,True,3,0,49.999307667994195,43.279899189999924,72.37929659829024,-0.6460519169616449,2.588853875870423,0.8332010549116887,0.0025348113874259504,-0.7483405671018781,1.0,1.0,0.045540687085655535
randhealth_notmdvis_baseline,nb2+zinb,2,100.0,True,3,0,50.013520266742184,32.18837735136731,108.44129091700506,-0.6540063131873404,2.5918818814092757,0.8366407671948757,0.0013491248956278474,-0.7554579927243109,1.0,1.0,0.11933046003738727
randhealth_notmdvis_baseline,nb2+zip+zinb,3,100.0,True,3,0,50.79883881604261,44.47785242751161,65.50428194634424,-0.6535049648675622,2.5916777610673027,0.8402016971411665,0.001385257570275078,-0.7631639467257411,1.0,1.0,0.05653316147230179
randhealth_notmdvis_baseline,poisson+nb2,2,25.0,True,3,0,56.70075104355298,54.185133417264296,63.61675369818022,-0.6368034528563177,2.5718856078229546,0.7629218153666223,0.009166245854588992,-0.6002631519713707,1.0,1.0,0.1693338145058601
randhealth_notmdvis_baseline,zip+zinb+zinb,3,50.0,True,3,0,59.280323076537265,61.22579365256479,62.36908875957579,-0.6459768579218146,2.590049404120219,0.8368547148024691,0.002058975425203872,-0.7560543663809058,1.0,1.0,0.04809696773874683
randhealth_notmdvis_baseline,zip+zinb+zinb,3,100.0,True,3,0,59.89348795944685,60.33913650619252,66.91674748305013,-0.653111747035156,2.592082018520312,0.8433347867468814,0.001230061863427112,-0.7697473159494228,1.0,1.0,0.05339914704794422
randhealth_notmdvis_baseline,nb2+zip+zinb,3,50.0,True,3,0,60.087027393386656,49.79778381158667,81.8598365690259,-0.6468828156314693,2.5891396051906264,0.8323241077336085,0.002445229468137929,-0.7464650881889169,1.0,1.0,0.05285091399078562
randhealth_notmdvis_baseline,zinb+zinb+zinb,3,100.0,False,3,0,62.31733815853386,60.87916293074704,70.84350643955804,-0.6523884299588784,2.5915721531549925,0.8392249002009268,0.0014203160677057254,-0.7611577346051174,1.0,1.0,0.05903761659941516
randhealth_notmdvis_baseline,poisson+poisson+nb2,3,25.0,True,3,0,62.95102137806407,65.69433462755205,73.01617785246799,-0.638447262143409,2.573906720629994,0.7664759901898694,0.00829532804449277,-0.6078912126642605,1.0,1.0,0.05407645888424807
randhealth_notmdvis_baseline,poisson+zinb,2,25.0,True,3,0,64.43176551151737,62.07296361205135,71.17765317508747,-0.6367524500196543,2.5715937827491078,0.762574505356913,0.009283383890513308,-0.599557919144658,1.0,1.0,0.16513439592542536
randhealth_notmdvis_baseline,nb2+nb2+zip,3,100.0,True,3,0,65.02597442374979,41.58842865726365,123.01407371943515,-0.6569807508310203,2.592279856923773,0.8411820895891066,0.001170177565711213,-0.7652183845560699,1.0,1.0,0.06972181275863862
randhealth_notmdvis_baseline,nb2+nb2,2,25.0,False,3,0,66.18392212659334,68.67390132276705,80.38414171044587,-0.6377317727518185,2.5750885805890973,0.7753378464727474,0.007918105289789423,-0.6263340209944326,1.0,1.0,0.11698633374711716
randhealth_notmdvis_baseline,zip+zip+zinb,3,100.0,True,3,0,69.70330744835974,78.92859621236039,83.60712230373247,-0.6546903168531806,2.591892317474027,0.8331877995340357,0.0013159821741790163,-0.7485503635541239,1.0,1.0,0.06796547835078735
randhealth_notmdvis_baseline,nb2+nb2+zinb,3,100.0,True,3,0,70.58331985341435,60.72287377645807,113.39519139556705,-0.6569002591618097,2.5921329272040388,0.8417399510655853,0.0011226980678024818,-0.7665742393610534,1.0,1.0,0.04438149205508085
randhealth_notmdvis_baseline,zip+zinb,2,25.0,True,3,0,71.0495109486122,70.37885188261498,79.24069424413938,-0.6377303859461446,2.575424032060587,0.7714402580542252,0.00777692290729289,-0.6180121701377393,1.0,1.0,0.17949803771746373
randhealth_notmdvis_baseline,poisson+nb2+nb2,3,25.0,True,3,0,75.29488939155969,79.48908648814722,82.56951842181297,-0.6380171368392907,2.577205398364206,0.7870698367229277,0.007400692002901277,-0.6499275600321163,1.0,1.0,0.04346285734765634
randhealth_notmdvis_baseline,poisson+poisson+zinb,3,25.0,True,3,0,76.77834142903703,82.78442738275498,89.2517480707229,-0.6384383883226171,2.5743175088569044,0.7680582475222804,0.008178376635088172,-0.6111073350511423,1.0,1.0,0.053819638391746916
randhealth_notmdvis_baseline,zinb+zinb+zinb,3,50.0,False,3,0,77.78241497119355,77.09749988199565,84.8868402280732,-0.6464385845662662,2.588951392749244,0.8303405750075159,0.002446507387895499,-0.7426436211559597,1.0,1.0,0.058454354573413435
randhealth_notmdvis_baseline,nb2+nb2+nb2,3,25.0,False,3,0,85.60040938085392,85.28338094490482,87.18131713003277,-0.6411125717088216,2.5883921713070457,0.831801503836758,0.0027551964590089018,-0.7453898552498551,1.0,1.0,0.057513141563493755
randhealth_notmdvis_baseline,nb2+zinb+zinb,3,100.0,True,3,0,85.84588856370647,66.05449108486937,138.97250588605584,-0.6552979189005906,2.5920660453926483,0.8408668137638499,0.0011925364574900676,-0.7646565065124383,1.0,1.0,0.059232168578130136
randhealth_notmdvis_baseline,poisson+nb2+zinb,3,25.0,True,3,0,86.37340184066306,75.96238305906172,118.7344068914208,-0.6381746944386998,2.574088871290007,0.7664013791058496,0.008285707419015057,-0.607694656797597,1.0,1.0,0.04207997489017069
randhealth_notmdvis_baseline,poisson+zip+zinb,3,25.0,True,3,0,89.11694455161462,94.99430802069946,96.15929417385905,-0.6374346617045058,2.571570651997032,0.7634006463124617,0.009274707718752903,-0.6013567701183277,1.0,1.0,0.046607163771168685
randhealth_notmdvis_baseline,zinb+zinb,2,25.0,False,3,0,91.88208583789037,96.08086028736761,98.2467769042969,-0.6367736698926941,2.570032086144657,0.7595404998494603,0.009879787129866443,-0.5932147781356981,1.0,1.0,0.20593655487050067
randhealth_notmdvis_baseline,poisson+zinb+zinb,3,25.0,True,3,0,92.7999654413755,96.25672509358446,101.55241927584211,-0.6381922070294523,2.5779394277191354,0.7871479316136756,0.007144221255276251,-0.650026424338962,1.0,1.0,0.042370305504461976
randhealth_notmdvis_baseline,zip+zip+zinb,3,25.0,True,3,0,97.03482169468255,91.29900467382868,111.95742941276876,-0.638826130644075,2.577075170497951,0.7772167810534882,0.00720587735800952,-0.6299814982180948,1.0,1.0,0.05134958139285552
randhealth_notmdvis_baseline,poisson+nb2,2,250.0,True,3,0,98.16125216383534,94.95000265260296,109.86388549911862,-0.6649547612412992,2.5952261455723113,0.8459008469200952,-2.628162979726826e-06,-0.7751879685993499,1.0,1.0,0.1512017174150942
randhealth_notmdvis_baseline,poisson+nb2,2,1000.0,True,3,0,98.49193419571232,95.76243398910901,111.50173557307971,-0.6649708727850903,2.5952223935613055,0.845909597621398,-1.9889026640444266e-07,-0.7751952007782504,1.0,1.0,0.1586334870288285
randhealth_notmdvis_baseline,poisson+nb2,2,500.0,True,3,0,99.01588551139746,95.87218770910204,111.5258463215223,-0.6650783946760428,2.5952268835110663,0.8459052200097424,-3.0589358230859176e-06,-0.7751988025930522,1.0,1.0,0.16243036704334607
randhealth_notmdvis_baseline,poisson+nb2+zip,3,25.0,True,3,0,99.44942726307242,102.526948192507,104.85783848624123,-0.6419117125016333,2.5778443617456195,0.8135929168003623,0.006553508423190617,-0.7069875723693579,1.0,1.0,0.06415809542938787
randhealth_notmdvis_baseline,zip+zinb+zinb,3,25.0,True,3,0,99.67146431681886,100.25987804182023,101.08578665211917,-0.640353009492895,2.5799402462272707,0.7891839640501258,0.006150169950386641,-0.6547915730898491,1.0,1.0,0.048025965711301695
randhealth_notmdvis_baseline,zinb+zinb+zinb,3,25.0,False,3,0,99.90188913184829,94.53660033249616,111.70663535746735,-0.6375794221381965,2.572091129270006,0.7901932550490202,0.00938397058346859,-0.6568126158168052,1.0,1.0,0.0536516016631948
randhealth_notmdvis_baseline,poisson+poisson+poisson,3,50.0,False,3,0,101.00693526911466,100.4390280977077,109.79019040525873,-0.6572191241140388,2.585398617010464,0.8087341625486619,0.0039921411512237786,-0.6967686261414476,1.0,1.0,0.010825099050623161
randhealth_notmdvis_baseline,nb2+zinb,2,25.0,True,3,0,104.68743780095004,113.99977656569081,117.17702723587354,-0.6391789517927294,2.579333339474673,0.7934842182612204,0.006539245216285905,-0.6641738900178066,1.0,1.0,0.11108254436786644
randhealth_notmdvis_baseline,poisson+zinb,2,1000.0,True,3,0,106.11581875436453,102.59937136509234,117.38589632740604,-0.6652046096004576,2.595207558685839,0.8454371903865123,5.087699439595046e-06,-0.7742205077068052,1.0,1.0,0.1550041970995534
randhealth_notmdvis_baseline,poisson+zinb,2,250.0,True,3,0,106.2289313116565,102.65479091220459,118.43014444193341,-0.664770690964049,2.5949598693501166,0.8398052331043666,0.00011307191029397146,-0.7624230121383375,1.0,1.0,0.14885811085564296
randhealth_notmdvis_baseline,poisson+zinb,2,500.0,True,3,0,106.61611220243897,102.66132274736447,118.82850780069384,-0.6653270601730905,2.59522874168372,0.8461014410666151,-2.4325412442497787e-06,-0.7755896911713487,1.0,1.0,0.1556856312847878
randhealth_notmdvis_baseline,nb2+zinb+zinb,3,50.0,True,3,0,106.94104659263151,117.36472021891768,156.1788814053216,-0.6523736549209267,2.5906314573491436,0.8351688156288225,0.001808884533437712,-0.752567127972568,1.0,1.0,0.056729501910174326
randhealth_notmdvis_baseline,poisson+zip+zip,3,50.0,True,3,0,107.91402985028647,108.46794961356136,131.96128417600994,-0.6582832643564216,2.5847836567605427,0.8085941248808881,0.004350348777705275,-0.6962213995399259,1.0,1.0,0.05719065209750373
randhealth_notmdvis_baseline,zip+zip+zip,3,50.0,False,3,0,108.16966602034184,109.99933446823616,129.21595679674283,-0.6584961512309847,2.5847432338227896,0.8081938142503374,0.00436708777392895,-0.6953533497535157,1.0,1.0,0.06036635592750243
randhealth_notmdvis_baseline,nb2+nb2+zinb,3,25.0,True,3,0,109.07879625792309,101.69079409171354,127.38982424584628,-0.639447584700309,2.58017230804496,0.8039106593651107,0.005741200744294035,-0.6871536989667496,1.0,1.0,0.0492386083219572
randhealth_notmdvis_baseline,poisson+poisson+nb2,3,1000.0,True,3,0,113.92866696332597,110.73166327440867,126.10321730545184,-0.6649799757971699,2.5952251794011474,0.8459328783711597,-1.7374138670718982e-06,-0.7752485690330814,1.0,1.0,0.04706625086909502
randhealth_notmdvis_baseline,poisson+poisson+nb2,3,500.0,True,3,0,113.99367569931594,110.81966558867225,126.15399897901261,-0.6649806434093065,2.5952237466517407,0.8458870423778531,-1.2480164055898395e-06,-0.7751543094989249,1.0,1.0,0.04753215269376761
randhealth_notmdvis_baseline,nb2+zinb,2,250.0,True,3,0,115.44327694045539,115.03144692097612,127.01096867616434,-0.6644502640317289,2.595241783534345,0.845913829584314,-1.2259192801751992e-05,-0.7752546304300365,1.0,1.0,0.19782775453517126
randhealth_notmdvis_baseline,poisson+poisson+nb2,3,250.0,True,3,0,115.6188423702685,112.54907101567733,128.99920099614792,-0.6650995946771842,2.5952220943292534,0.845870381566785,-3.638652262457261e-07,-0.7751171127891059,1.0,1.0,0.060808278647081174
randhealth_notmdvis_baseline,nb2+zinb,2,1000.0,True,3,0,115.76231775117806,111.98634919019423,127.64914508922539,-0.6652601596994371,2.5950099103108104,0.8429681769757756,0.00010821711753579895,-0.768787956843546,1.0,1.0,0.12156572213567064
randhealth_notmdvis_baseline,nb2+zinb,2,500.0,True,3,0,116.76364814459339,115.03324634027285,126.96805512801711,-0.6653020166062892,2.59513897750816,0.842954520699461,2.8335181800491032e-05,-0.7691175353840888,1.0,1.0,0.12190723985461244
randhealth_notmdvis_baseline,nb2+zip,2,250.0,True,3,0,119.24694748865811,115.563152757426,132.0512883699339,-0.6660007598348514,2.5953776724710376,0.8490383284299768,-6.849673980065714e-05,-0.7817644563800514,1.0,1.0,0.18350036381287715
randhealth_notmdvis_baseline,nb2+zip+zinb,3,25.0,True,3,0,120.57269632975506,126.1864908432317,150.64528621010595,-0.6412836672301031,2.5796153463596516,0.7881564498060795,0.006423404964336428,-0.6521877533554341,1.0,1.0,0.05198180860445315
randhealth_notmdvis_baseline,poisson+poisson+poisson,3,100.0,False,3,0,120.60971429808887,114.7982370928321,158.67802459311406,-0.669764852895259,2.5892625016956856,0.82852466203313,0.0024467459528388913,-0.738742565117308,1.0,1.0,0.009289553894541728
randhealth_notmdvis_baseline,nb2+zip,2,25.0,True,3,0,121.0793362554823,148.2261666274626,159.24809032943085,-0.6441625449809399,2.5720114762796253,0.7600418512803314,0.00913503121451864,-0.5941861453807055,1.0,1.0,0.37503513601372734
randhealth_notmdvis_baseline,nb2+zinb+zinb,3,25.0,True,3,0,123.05924704915863,132.2005326204835,134.53036762856027,-0.64110286330127,2.588167480796258,0.8307946567177226,0.002844203407467457,-0.7433036561520527,1.0,1.0,0.055271223516640225
randhealth_notmdvis_baseline,poisson+nb2+nb2,3,250.0,True,3,0,123.77921262080145,120.33826616890383,135.93932621253316,-0.6649978472853034,2.5952399937307375,0.845997017975503,-1.0442289043714284e-05,-0.7754147159552692,1.0,1.0,0.07564356532918028
randhealth_notmdvis_baseline,poisson+nb2+nb2,3,1000.0,True,3,0,124.33245833019555,121.15039698164946,136.89112797191774,-0.6650937319956095,2.5952535959110916,0.8464817451053657,-1.4594558800595792e-05,-0.7764059985889521,1.0,1.0,0.08059139311382799
randhealth_notmdvis_baseline,poisson+nb2+zip,3,1000.0,True,3,0,124.85222510454787,122.01717711404399,137.66319681106052,-0.6650719313007323,2.5952254632464355,0.8459027349417356,-2.1817009737690185e-06,-0.775189797394609,1.0,1.0,0.06168637957049809
randhealth_notmdvis_baseline,poisson+poisson+zip,3,100.0,True,3,0,124.91828171393384,124.10318538078536,152.75972367280337,-0.6697429223196184,2.5893454324888907,0.8284079780928773,0.002413880399389131,-0.7385038712106287,1.0,1.0,0.020577492702493424
randhealth_notmdvis_baseline,zinb+zinb,2,250.0,False,3,0,125.06078756021816,123.45292261273426,137.3977587401505,-0.6652476912194971,2.59506534053664,0.8438997576419199,8.120448882505589e-05,-0.7707877445978489,1.0,1.0,0.12336219240819893
randhealth_notmdvis_baseline,poisson+nb2+nb2,3,500.0,True,3,0,125.1104768393352,123.33785975546652,136.95464134506165,-0.665357049556549,2.5952604888642123,0.8466807753735112,-1.7088090467594814e-05,-0.7768160042344743,1.0,1.0,0.07969860419863886
randhealth_notmdvis_baseline,zinb+zinb,2,500.0,False,3,0,126.59185078298076,123.90479310424234,139.95992066945655,-0.6652298809060891,2.5952675560515566,0.8472129034805436,-1.6496345814835205e-05,-0.7778805662769468,1.0,1.0,0.20362340246044525
randhealth_notmdvis_baseline,zip+zinb,2,1000.0,True,3,0,126.82164385523568,122.36540124433395,139.85573892236152,-0.666464658076403,2.5953363530918057,0.8478338634610231,-5.4054250246663806e-05,-0.7792876725580792,1.0,1.0,0.12101077033793926
randhealth_notmdvis_baseline,nb2+zip+zip,3,50.0,True,3,0,127.26160604003992,120.61607353545332,153.30752838260923,-0.6588737276122735,2.591956924201822,0.8395290045793388,0.001266899513314046,-0.7617096627907882,1.0,1.0,0.09010882386208874
randhealth_notmdvis_baseline,zip+zinb,2,250.0,True,3,0,127.26576209206632,123.99490777695155,139.43991294103307,-0.6660697911462341,2.5953263820472396,0.8475195112638599,-5.028568693351184e-05,-0.7786351393354808,1.0,1.0,0.1756384455526061
randhealth_notmdvis_baseline,zip+zinb,2,500.0,True,3,0,127.29093745216717,123.66058446788884,140.47117576834353,-0.6662729406507965,2.5952166012329108,0.8464663521770022,8.86983469224519e-06,-0.7762722765389691,1.0,1.0,0.12350631342197807
randhealth_notmdvis_baseline,poisson+poisson+zinb,3,500.0,True,3,0,127.85619568094928,122.76125441203203,140.47323083116044,-0.6661414946339276,2.595246889662125,0.8466465099478567,-8.781270210385847e-06,-0.7767102100198073,1.0,1.0,0.04792305719353929
randhealth_notmdvis_baseline,poisson+poisson+zinb,3,250.0,True,3,0,127.87724588518238,120.42027227509698,143.1994696480033,-0.665193676475523,2.595262784209537,0.8464318875592207,-2.0796608098986685e-05,-0.7763320502193771,1.0,1.0,0.0639497688032724
randhealth_notmdvis_baseline,poisson+poisson+zinb,3,1000.0,True,3,0,128.2714569862692,126.06091694982752,140.4949646174291,-0.6660771949172956,2.5952956564322425,0.8470063793222765,-3.619983098553566e-05,-0.7775523514202055,1.0,1.0,0.04748876625271856
randhealth_notmdvis_baseline,poisson+nb2+zip,3,500.0,True,3,0,128.44414243999927,121.93676957848038,148.31618304363747,-0.6650921797626063,2.595226781270704,0.8459404141315421,-2.671486368196104e-06,-0.7752676333302498,1.0,1.0,0.06410864224508707
randhealth_notmdvis_baseline,poisson+nb2+zip,3,250.0,True,3,0,129.46803541794785,124.20140753986198,141.49813784303115,-0.6655252653405745,2.595234072715275,0.8460016842974579,-6.698436289161632e-06,-0.7754081569921002,1.0,1.0,0.06352235227317408
randhealth_notmdvis_baseline,poisson+nb2+zinb,3,500.0,True,3,0,131.15115458289802,126.39296404155448,143.23365230274885,-0.6653722030907977,2.5951982395658413,0.8454490145560581,1.0879354688094386e-05,-0.7742210498475939,1.0,1.0,0.07400973049224314
randhealth_notmdvis_baseline,poisson+nb2+zinb,3,250.0,True,3,0,131.7627432444715,128.2202989879097,144.03244794761667,-0.6647928508452653,2.5950337105097607,0.8410162499109474,7.665892643364074e-05,-0.7650237924341999,1.0,1.0,0.07313152847339177
randhealth_notmdvis_baseline,zinb+zinb,2,1000.0,False,3,0,131.9817926150839,131.33991749913912,139.91902432784627,-0.6656269888966314,2.5952569150553226,0.847123041611288,-1.0582473679132676e-05,-0.7776739621686751,1.0,1.0,0.20315259835616922
randhealth_notmdvis_baseline,poisson+nb2+zinb,3,1000.0,True,3,0,132.2272230869903,126.34362327877261,146.4883890633564,-0.6648901034309888,2.5952076596504248,0.8456094883079287,6.416946955874654e-06,-0.774562507190061,1.0,1.0,0.07370917102252648
randhealth_notmdvis_baseline,poisson+zip+zinb,3,250.0,True,3,0,132.96962906716817,128.216511335434,146.41732420425433,-0.6653662181450604,2.595192213426985,0.8444639125777204,6.099447421026305e-06,-0.7722639881459713,1.0,1.0,0.06398324936173798
randhealth_notmdvis_baseline,poisson+zip+zip,3,100.0,True,3,0,133.51721433999714,131.77798423265358,160.46180719997938,-0.6696015214820431,2.589367373199865,0.8283918592602708,0.002400548223949898,-0.7384909759437651,1.0,1.0,0.05590178397665678
randhealth_notmdvis_baseline,poisson+zip+zinb,3,500.0,True,3,0,134.06488376819289,130.35141237940024,146.78228567399583,-0.665716225973092,2.595234000369103,0.8460976737974066,-5.761806243268867e-06,-0.7755962834300316,1.0,1.0,0.06155802555795379
randhealth_notmdvis_baseline,poisson+zip+zinb,3,1000.0,True,3,0,134.27913241176853,131.11907814489405,147.50311098107522,-0.6649899105165494,2.5952427973492136,0.8462660358699164,-9.780251576089563e-06,-0.7759522153350268,1.0,1.0,0.05440071072615791
randhealth_notmdvis_baseline,poisson+zinb+zinb,3,250.0,True,3,0,140.08021040842019,136.5244024162057,152.29652729407098,-0.6647697382331235,2.59493902950441,0.8394969698648866,0.00012364778526615292,-0.761753655510997,1.0,1.0,0.07443238892522812
randhealth_notmdvis_baseline,nb2+nb2+zinb,3,250.0,True,3,0,140.7210413540694,137.04427870790732,152.16395633864522,-0.6654760228594714,2.5951425968658697,0.8443474104745987,3.6059630872165016e-05,-0.7719010827505169,1.0,1.0,0.05116413636393658
randhealth_notmdvis_baseline,nb2+nb2+zinb,3,500.0,True,3,0,141.2174349899842,138.85155500851215,151.74485686685148,-0.6653016531320032,2.5951976972294526,0.8451185603953846,8.369204152554785e-06,-0.7735674734391221,1.0,1.0,0.05111318438783452
randhealth_notmdvis_baseline,poisson+zinb+zinb,3,1000.0,True,3,0,141.5045811983276,136.368383342583,152.59340491262628,-0.6652663383471974,2.5952604641390415,0.8465332700684284,-1.8415629239543208e-05,-0.7765252871191445,1.0,1.0,0.07646339559594001
randhealth_notmdvis_baseline,poisson+zinb+zinb,3,500.0,True,3,0,141.96771041404554,140.887415231643,152.60278787588868,-0.6652452585542012,2.595251276766103,0.8464114687557299,-1.3741662328259352e-05,-0.7762603650436963,1.0,1.0,0.07678474144794566
randhealth_notmdvis_baseline,nb2+zip+zinb,3,1000.0,True,3,0,142.03749085981357,138.7627232906907,154.82154398188868,-0.6653053782174875,2.5951190171553034,0.8419780032963357,3.3782985276083664e-05,-0.7671441968847516,1.0,1.0,0.06672861517923982
randhealth_notmdvis_baseline,nb2+zip+zinb,3,250.0,True,3,0,142.05904304037782,138.95370235291284,154.85408308871047,-0.665248953605131,2.5950908829366517,0.8441976129414835,6.755845651784664e-05,-0.7714510117565411,1.0,1.0,0.06678868637289725
randhealth_notmdvis_baseline,nb2+zip+zinb,3,500.0,True,3,0,142.101659526092,138.95579689428087,154.85710424006902,-0.6652382247061722,2.595170641676514,0.8452238425123738,2.6216804631699436e-05,-0.773701480594163,1.0,1.0,0.0667940664501714
randhealth_notmdvis_baseline,nb2+nb2+zinb,3,1000.0,True,3,0,143.15851123091943,139.02724900392786,151.74866259510782,-0.6654423085482897,2.5951607730849617,0.8437755746654387,2.0760275763217113e-05,-0.770807417594629,1.0,1.0,0.05100655894363312
randhealth_notmdvis_baseline,zip+zip+zip,3,100.0,False,3,0,147.41154129387542,140.87942556492817,184.40161109873043,-0.6697948348591316,2.589349692381484,0.8283845658045447,0.002405933627910898,-0.7384805518434218,1.0,1.0,0.05588903799698958
randhealth_notmdvis_baseline,nb2+zinb+zinb,3,500.0,True,3,0,150.8151031794993,148.7724007133247,161.53154090987573,-0.6653447743316403,2.5951313493862553,0.8422720671825262,2.8294113521380265e-05,-0.7677599417731917,1.0,1.0,0.06069222059514979
randhealth_notmdvis_baseline,nb2+zinb+zinb,3,250.0,True,3,0,150.84824612967773,148.8838186209632,161.52753068441325,-0.6653660095615844,2.5952321665374853,0.8460354866391736,-5.194047713634002e-06,-0.7754694518944015,1.0,1.0,0.060691831542813844
randhealth_notmdvis_baseline,nb2+nb2+zip,3,25.0,True,3,0,153.3468301318529,158.10191418379782,188.1054098898312,-0.6413217383947797,2.5849454385180137,0.8007894019114756,0.004483899564335074,-0.6787574382622248,1.0,1.0,0.051987072450945936
randhealth_notmdvis_baseline,nb2+zinb+zinb,3,1000.0,True,3,0,153.97183080743434,148.86733212178206,170.95655821374658,-0.6649515521359436,2.59521616295275,0.8455314957728515,4.087551731905374e-07,-0.7744318228364525,1.0,1.0,0.06106150004386489
randhealth_notmdvis_baseline,zip+zip+zinb,3,250.0,True,3,0,154.95406243643174,151.40652065287122,165.43143908100137,-0.6669242907777494,2.5953662539546816,0.8488520512522516,-6.311183050396647e-05,-0.7813685034102212,1.0,1.0,0.05169414469217917
randhealth_notmdvis_baseline,zip+zip+zinb,3,1000.0,True,3,0,155.34215509420514,151.3490872530947,166.78643724252834,-0.666906335602004,2.5953576457762866,0.8486119133235924,-6.0002148730327796e-05,-0.7808730729441056,1.0,1.0,0.06932016510671273
randhealth_notmdvis_baseline,zip+zip+zinb,3,500.0,True,3,0,155.48806266422767,151.77899849962978,166.78607824734354,-0.6669225869568391,2.5953621818703603,0.8487480010205951,-6.151316599548966e-05,-0.7811518928552582,1.0,1.0,0.06931363848046064
