example_id,n,rank,K,families,bic,is_true_structure,is_equiv_structure
3,1000,3,3,poisson + poisson + zip,5479.961543018222,False,False
3,1000,4,3,nb2 + poisson + nb2,5484.495301339904,False,False
3,1000,5,3,nb2 + nb2 + poisson,5485.457738627535,False,False
3,1000,6,3,poisson + zip + nb2,5486.453068946665,False,False
3,1000,7,3,nb2 + zip + nb2,5489.458471176886,False,False
3,1000,8,3,poisson + nb2 + nb2,5490.167041092142,False,False
3,1000,9,3,poisson + nb2 + zip,5492.308513858132,False,False
3,1000,10,3,zip + zip + nb2,5493.48621766155,False,False
3,1500,1,2,nb2 + nb2,8181.680918289658,False,True
3,1500,2,2,zip + poisson,8204.647937786089,False,False
3,1500,3,2,poisson + zip,8204.668040129965,False,False
3,1500,4,2,zip + nb2,8210.843998820468,False,False
3,1500,5,2,zip + zip,8211.851963736097,False,False
3,1500,6,3,poisson + poisson + zip,8217.963987511945,False,False
3,1500,7,3,poisson + poisson + poisson,8218.512359845761,False,False
3,1500,8,2,nb2 + zip,8223.537492633028,False,False
3,1500,9,3,zip + poisson + poisson,8224.134163495435,False,False
3,1500,10,3,poisson + nb2 + nb2,8225.917925140227,False,False
4,500,1,2,poisson + zip,2534.2104374585215,True,True
4,500,2,2,zip + poisson,2534.463341893448,True,True
4,500,3,2,zip + nb2,2539.3677810612835,False,False
4,500,4,2,zip + zip,2540.5163868187046,False,True
4,500,5,2,nb2 + zip,2548.1781118103727,False,False
4,500,6,2,nb2 + nb2,2561.156970933919,False,False
4,500,7,3,poisson + poisson + nb2,2563.729476293547,False,False
4,500,8,2,poisson + poisson,2565.3542567535765,False,False
4,500,9,3,nb2 + poisson + poisson,2567.186167022642,False,False
4,500,10,3,poisson + poisson + poisson,2567.2211290188807,False,False
4,1000,1,2,zip + poisson,4981.770523928498,True,True
4,1000,2,2,poisson + zip,4982.1200005891305,True,True
4,1000,3,2,zip + nb2,4985.341425882334,False,False
4,1000,4,2,nb2 + zip,4985.42714460479,False,False
4,1000,5,2,zip + zip,4988.905646918293,False,True
4,1000,6,3,poisson + poisson + zip,5008.797860554949,False,False
4,1000,7,3,zip + poisson + poisson,5008.799032363095,False,False
4,1000,8,3,poisson + zip + poisson,5011.3725415755125,False,False
4,1000,9,3,nb2 + poisson + poisson,5013.15007278303,False,False
4,1000,10,3,poisson + poisson + nb2,5014.3657753529515,False,False
4,1500,1,2,poisson + zip,7472.145011039031,True,True
4,1500,2,2,zip + poisson,7472.156236033744,True,True
4,1500,3,2,zip + nb2,7479.4378890392545,False,False
4,1500,4,2,nb2 + zip,7479.454445817026,False,False
4,1500,5,2,zip + zip,7479.641319269812,False,True
4,1500,6,3,poisson + poisson + nb2,7505.216047522478,False,False
4,1500,7,3,poisson + nb2 + poisson,7505.404697371358,False,False
4,1500,8,3,zip + poisson + poisson,7506.077666352924,False,False
4,1500,9,3,nb2 + poisson + poisson,7508.2030320127315,False,False
4,1500,10,2,nb2 + nb2,7509.270218488915,False,False
1,500,1,2,student_t + gaussian,1925.23630982486,True,True
1,500,2,2,gaussian + gaussian,1927.4752922621594,False,False
1,500,3,2,student_t + skew_normal,1931.4509830116835,False,False
1,500,4,2,student_t + student_t,1931.4868433539673,False,True
1,500,5,2,skew_normal + gaussian,1933.6898118317524,False,False
1,500,6,2,gaussian + skew_normal,1933.690052553992,False,False
1,500,7,2,gaussian + student_t,1936.2717633342718,True,True
1,500,8,2,skew_normal + skew_normal,1939.9045719985563,False,False
1,500,9,2,skew_normal + student_t,1942.4865754161601,False,False
1,500,10,3,gaussian + gaussian + gaussian,1964.651163747944,False,False
1,1000,1,2,student_t + gaussian,3704.5966703291965,True,True
1,1000,2,2,gaussian + gaussian,3709.021209320943,False,False
1,1000,3,2,student_t + student_t,3711.4914329093785,False,True
1,1000,4,2,student_t + skew_normal,3711.5071548426586,False,False
1,1000,5,2,gaussian + student_t,3715.8958516267708,True,True
1,1000,6,2,skew_normal + gaussian,3715.9282265361494,False,False
1,1000,7,2,gaussian + skew_normal,3715.9290790244618,False,False
1,1000,8,2,skew_normal + skew_normal,3722.8361626133224,False,False
1,1000,9,2,skew_normal + student_t,3722.840445833747,False,False
1,1000,10,3,student_t + gaussian + gaussian,3744.5423353975666,False,False
1,1500,1,2,student_t + gaussian,5653.5697768493355,True,True
1,1500,2,2,student_t + student_t,5659.467402647437,False,True
1,1500,3,2,student_t + skew_normal,5660.88338329538,False,False
1,1500,4,2,gaussian + student_t,5680.484675039396,True,True
1,1500,5,2,skew_normal + student_t,5687.797987385113,False,False
1,1500,6,3,student_t + gaussian + gaussian,5700.964036044385,False,False
1,1500,7,3,student_t + student_t + gaussian,5704.766799469129,False,False
1,1500,8,3,student_t + gaussian + student_t,5707.881206237461,False,False
1,1500,9,3,student_t + skew_normal + gaussian,5708.277206238521,False,False
1,1500,10,3,student_t + gaussian + skew_normal,5708.277645235541,False,False
2,500,1,2,lognormal + gamma,1066.2811380857465,True,True
2,500,2,2,gamma + lognormal,1066.2811380857465,True,True
2,500,3,2,lognormal + lognormal,1068.3125518954064,False,False
2,500,4,2,inverse_gaussian + lognormal,1071.6802350565806,False,False
2,500,5,2,lognormal + inverse_gaussian,1071.6802350565806,False,False
2,500,6,2,gamma + inverse_gaussian,1075.0377815213178,False,False
2,500,7,2,inverse_gaussian + inverse_gaussian,1080.2674834182205,False,False
2,500,8,2,gamma + gamma,1092.1047640372449,False,False
2,500,9,2,inverse_gaussian + gamma,1095.2410728116586,False,False
2,500,10,3,lognormal + gamma + lognormal,1104.6044966136349,False,False
2,1000,1,2,lognormal + gamma,2184.1783104999713,True,True
2,1000,2,2,gamma + lognormal,2184.1783104999713,True,True
2,1000,3,2,lognormal + lognormal,2185.925166342841,False,False
2,1000,4,2,inverse_gaussian + lognormal,2191.9270330325794,False,False
2,1000,5,2,lognormal + inverse_gaussian,2191.9270330325794,False,False
2,1000,6,2,gamma + gamma,2216.5969113305846,False,False
2,1000,7,2,inverse_gaussian + gamma,2218.952996531165,False,False
2,1000,8,2,gamma + inverse_gaussian,2218.952996531165,False,False
2,1000,9,3,lognormal + gamma + lognormal,2223.4024971669714,False,False
2,1000,10,3,lognormal + lognormal + gamma,2223.4024978578946,False,False
2,1500,1,2,lognormal + gamma,3537.5771999112176,True,True
2,1500,2,2,gamma + lognormal,3537.5771999112176,True,True
2,1500,3,2,lognormal + lognormal,3542.0233266122063,False,False
2,1500,4,2,inverse_gaussian + lognormal,3575.616199764056,False,False
2,1500,5,2,lognormal + inverse_gaussian,3575.616199764056,False,False
2,1500,6,2,inverse_gaussian + gamma,3584.8254403876904,False,False
2,1500,7,2,gamma + inverse_gaussian,3584.8254403876904,False,False
2,1500,8,3,lognormal + gamma + lognormal,3587.1762627829326,False,False
2,1500,9,3,gamma + lognormal + lognormal,3587.1762627829326,False,False
2,1500,10,3,gamma + lognormal + inverse_gaussian,3591.8206849750636,False,False
3,500,1,2,zip + poisson,2733.5191052097207,False,False
3,500,2,2,poisson + zip,2733.7464967955884,False,False
3,500,3,2,nb2 + nb2,2737.442545941555,False,True
3,500,4,2,zip + nb2,2738.561532645417,False,False
3,500,5,2,nb2 + zip,2738.5642571667067,False,False
3,500,6,2,zip + zip,2739.767917091097,False,False
3,500,7,2,poisson + poisson,2757.7546378222137,False,False
3,500,8,3,poisson + zip + poisson,2758.1865756917973,False,False
3,500,9,3,poisson + poisson + nb2,2759.339889339301,False,False
3,500,10,2,poisson + nb2,2759.675952122624,True,True
3,1000,1,2,nb2 + nb2,5510.861451477925,False,True
3,1000,2,2,zip + nb2,5514.961325204536,False,False
3,1000,3,2,nb2 + zip,5515.015091999804,False,False
3,1000,4,2,zip + poisson,5517.219503587318,False,False
3,1000,5,2,poisson + zip,5517.224673812737,False,False
3,1000,6,2,zip + zip,5524.1322168367915,False,False
3,1000,7,3,poisson + zip + poisson,5532.462325453925,False,False
3,1000,8,3,zip + poisson + poisson,5532.858373519515,False,False
3,1000,9,3,zip + poisson + zip,5538.777402314614,False,False
3,1000,10,3,zip + zip + poisson,5539.052737990809,False,False
3,1500,1,2,nb2 + nb2,8103.544498022352,False,True
3,1500,2,2,poisson + zip,8111.333801080916,False,False
3,1500,3,2,zip + poisson,8111.8687515666725,False,False
3,1500,4,2,nb2 + zip,8116.3296452814775,False,False
3,1500,5,2,zip + nb2,8116.588927885714,False,False
3,1500,6,2,zip + zip,8118.708880409567,False,False
3,1500,7,3,nb2 + poisson + poisson,8123.528125013003,False,False
3,1500,8,3,poisson + nb2 + poisson,8125.452154951513,False,False
3,1500,9,3,nb2 + nb2 + poisson,8128.789902586693,False,False
3,1500,10,3,nb2 + zip + poisson,8131.414336663419,False,False
4,500,1,2,poisson + zip,2463.1114445977664,True,True
4,500,2,2,zip + poisson,2463.179264572507,True,True
4,500,3,2,zip + zip,2469.3465918109277,False,True
4,500,4,2,nb2 + zip,2469.36722915263,False,False
4,500,5,2,zip + nb2,2469.3744762145216,False,False
4,500,6,3,poisson + poisson + poisson,2491.0027917558327,False,False
4,500,7,2,nb2 + nb2,2491.305733849317,False,False
4,500,8,3,poisson + nb2 + poisson,2493.81676167911,False,False
4,500,9,3,poisson + poisson + nb2,2495.6516902468197,False,False
4,500,10,3,zip + poisson + poisson,2499.209072164217,False,False
4,1000,1,2,zip + poisson,5003.192222159801,True,True
4,1000,2,2,nb2 + zip,5003.9185527343325,False,False
4,1000,3,2,zip + nb2,5003.961876377124,False,False
4,1000,4,2,zip + zip,5010.101204085187,False,True
4,1000,5,2,poisson + zip,5020.089933675404,True,True
4,1000,6,2,nb2 + nb2,5025.151582981823,False,False
4,1000,7,3,poisson + poisson + zip,5026.012055557649,False,False
4,1000,8,3,nb2 + poisson + zip,5033.44165564405,False,False
4,1000,9,3,poisson + nb2 + zip,5033.6895985099545,False,False
4,1000,10,3,poisson + poisson + poisson,5033.789058987011,False,False
4,1500,1,2,zip + poisson,7449.74712532034,True,True
4,1500,2,2,poisson + zip,7449.78260492854,True,True
4,1500,3,2,nb2 + zip,7456.65969061425,False,False
4,1500,4,2,zip + nb2,7456.672204095479,False,False
4,1500,5,2,zip + zip,7457.08101148646,False,True
4,1500,6,3,poisson + poisson + nb2,7481.393331661834,False,False
4,1500,7,3,nb2 + poisson + zip,7482.579183062989,False,False
4,1500,8,3,zip + poisson + nb2,7483.032345611251,False,False
4,1500,9,3,nb2 + zip + poisson,7484.471730779499,False,False
4,1500,10,3,poisson + nb2 + zip,7484.55387369333,False,False
1,500,1,2,student_t + gaussian,1894.4689580731454,True,True
1,500,2,2,student_t + skew_normal,1900.6835866606295,False,False
1,500,3,2,student_t + student_t,1900.7589736683965,False,True
1,500,4,2,gaussian + student_t,1903.037725906486,True,True
1,500,5,2,skew_normal + student_t,1909.2526639198848,False,False
1,500,6,3,gaussian + gaussian + gaussian,1929.7407780292654,False,False
1,500,7,2,gaussian + gaussian,1931.3923555326317,False,False
1,500,8,3,gaussian + skew_normal + gaussian,1935.9531176367143,False,False
1,500,9,3,gaussian + gaussian + skew_normal,1935.9533960839276,False,False
1,500,10,3,skew_normal + gaussian + gaussian,1935.9546932035723,False,False
1,1000,1,2,student_t + gaussian,3815.9443765452825,True,True
1,1000,2,2,student_t + student_t,3821.3438820990827,False,True
1,1000,3,2,student_t + skew_normal,3822.852738831724,False,False
1,1000,4,2,gaussian + student_t,3834.0212568836714,True,True
1,1000,5,2,skew_normal + student_t,3840.9290729195322,False,False
1,1000,6,2,gaussian + gaussian,3853.628417757147,False,False
1,1000,7,2,gaussian + skew_normal,3860.5359145122643,False,False
1,1000,8,2,skew_normal + gaussian,3860.5361521773107,False,False
1,1000,9,3,student_t + gaussian + gaussian,3862.555659730281,False,False
1,1000,10,2,skew_normal + skew_normal,3867.443648239354,False,False
1,1500,1,2,student_t + gaussian,5672.204652379036,True,True
1,1500,2,2,student_t + skew_normal,5679.517957459755,False,False
1,1500,3,2,student_t + student_t,5679.542333950349,False,True
1,1500,4,2,gaussian + student_t,5705.0641164934,True,True
1,1500,5,2,skew_normal + student_t,5712.377327035391,False,False
1,1500,6,3,student_t + gaussian + gaussian,5715.086623492567,False,False
1,1500,7,3,student_t + gaussian + student_t,5721.9429557886315,False,False
1,1500,8,3,student_t + gaussian + skew_normal,5722.3978317328365,False,False
1,1500,9,3,student_t + skew_normal + gaussian,5722.399800414187,False,False
1,1500,10,3,student_t + student_t + gaussian,5722.531762765069,False,False
2,500,1,2,lognormal + gamma,1167.8052886179232,True,True
2,500,2,2,lognormal + lognormal,1171.1816135965767,False,False
2,500,3,2,inverse_gaussian + lognormal,1177.1607357480261,False,False
2,500,4,2,lognormal + inverse_gaussian,1177.1607357480261,False,False
2,500,5,2,inverse_gaussian + gamma,1184.0659630132116,False,False
2,500,6,2,gamma + inverse_gaussian,1184.0659630132116,False,False
2,500,7,2,inverse_gaussian + inverse_gaussian,1188.649895096554,False,False
2,500,8,3,inverse_gaussian + inverse_gaussian + gamma,1194.4717575080235,False,False
2,500,9,3,lognormal + gamma + inverse_gaussian,1196.5955734870404,False,False
2,500,10,3,inverse_gaussian + inverse_gaussian + lognormal,1198.09431393283,False,False
2,1000,1,2,lognormal + lognormal,2462.716158157812,False,False
2,1000,2,2,lognormal + gamma,2463.2723740616893,True,True
2,1000,3,2,gamma + lognormal,2463.2723740616893,True,True
2,1000,4,2,lognormal + inverse_gaussian,2478.2114555128337,False,False
2,1000,5,2,gamma + inverse_gaussian,2504.747644046045,False,False
2,1000,6,2,inverse_gaussian + lognormal,2505.196327276357,False,False
2,1000,7,3,gamma + lognormal + gamma,2506.7164817700473,False,False
2,1000,8,3,gamma + gamma + lognormal,2506.8232079719864,False,False
2,1000,9,3,lognormal + gamma + gamma,2506.8672540807274,False,False
2,1000,10,3,gamma + lognormal + inverse_gaussian,2507.7309563998947,False,False
2,1500,1,2,lognormal + lognormal,3557.699666165145,False,False
2,1500,2,2,lognormal + gamma,3566.3069005647208,True,True
2,1500,3,2,gamma + lognormal,3566.3069005647208,True,True
2,1500,4,2,inverse_gaussian + lognormal,3573.4394799589636,False,False
2,1500,5,2,lognormal + inverse_gaussian,3573.4394799589636,False,False
2,1500,6,3,lognormal + lognormal + lognormal,3598.1405894054838,False,False
2,1500,7,3,inverse_gaussian + lognormal + lognormal,3599.736188956181,False,False
2,1500,8,3,lognormal + inverse_gaussian + lognormal,3599.736188956181,False,False
2,1500,9,3,lognormal + lognormal + inverse_gaussian,3599.736189071661,False,False
2,1500,10,3,lognormal + gamma + lognormal,3603.4051413540237,False,False
3,500,1,2,zip + poisson,2804.3121471311015,False,False
3,500,2,2,poisson + zip,2804.329841165025,False,False
3,500,3,2,nb2 + zip,2809.0819273573925,False,False
3,500,4,2,zip + nb2,2810.0136643478654,False,False
3,500,5,2,zip + zip,2810.443482157598,False,False
3,500,6,2,nb2 + nb2,2810.693245991677,False,True
3,500,7,2,poisson + poisson,2817.7208897162836,False,False
3,500,8,2,poisson + nb2,2823.1610152484063,True,True
3,500,9,2,nb2 + poisson,2823.9299826312895,True,True
3,500,10,3,poisson + poisson + poisson,2824.971361666702,False,False
3,1000,1,2,nb2 + nb2,5527.741201879996,False,True
3,1000,2,3,poisson + nb2 + nb2,5560.058918341226,False,False
3,1000,3,3,nb2 + nb2 + poisson,5566.814627830536,False,False
3,1000,4,3,nb2 + poisson + nb2,5566.858683537099,False,False
3,1000,5,3,nb2 + nb2 + nb2,5567.27729487975,False,False
3,1000,6,2,zip + poisson,5570.772550763321,False,False
3,1000,7,3,zip + zip + poisson,5570.943610518103,False,False
3,1000,8,3,zip + nb2 + nb2,5571.0649606661555,False,False
3,1000,9,3,nb2 + zip + nb2,5572.003779933724,False,False
3,1000,10,3,nb2 + nb2 + zip,5572.926922186587,False,False
3,1500,1,2,nb2 + nb2,8156.175321162325,False,True
3,1500,2,3,poisson + poisson + zip,8180.970863164627,False,False
3,1500,3,3,zip + poisson + poisson,8181.45122471547,False,False
3,1500,4,3,zip + poisson + nb2,8184.246225572905,False,False
3,1500,5,3,poisson + poisson + poisson,8185.581841617645,False,False
3,1500,6,3,zip + poisson + zip,8187.527448210588,False,False
3,1500,7,3,nb2 + poisson + nb2,8187.571866159159,False,False
3,1500,8,3,poisson + zip + zip,8188.486451628719,False,False
3,1500,9,3,nb2 + nb2 + poisson,8188.494447205173,False,False
3,1500,10,3,zip + zip + poisson,8189.200947071071,False,False
4,500,1,2,zip + poisson,2455.9431012460473,True,True
4,500,2,2,poisson + zip,2456.0007374423503,True,True
4,500,3,2,nb2 + zip,2461.0682760900054,False,False
4,500,4,2,zip + nb2,2461.2751844296063,False,False
4,500,5,2,zip + zip,2462.1985175308755,False,True
4,500,6,3,poisson + poisson + nb2,2483.039354587684,False,False
4,500,7,3,zip + poisson + poisson,2485.9274501449586,False,False
4,500,8,2,nb2 + nb2,2489.718869085378,False,False
4,500,9,3,poisson + poisson + zip,2490.661292904321,False,False
4,500,10,3,poisson + zip + poisson,2492.189038252894,False,False
4,1000,1,2,zip + poisson,4867.32807777398,True,True
4,1000,2,2,poisson + zip,4867.373995784915,True,True
4,1000,3,2,zip + nb2,4872.201343838238,False,False
4,1000,4,2,nb2 + zip,4874.136104647006,False,False
4,1000,5,2,zip + zip,4874.212585156799,False,True
4,1000,6,3,poisson + poisson + poisson,4890.078608441543,False,False
4,1000,7,3,poisson + nb2 + poisson,4896.791180522309,False,False
4,1000,8,3,poisson + poisson + nb2,4899.226919643051,False,False
4,1000,9,3,nb2 + poisson + poisson,4900.035799654825,False,False
4,1000,10,2,nb2 + nb2,4900.042901470111,False,False
4,1500,1,2,zip + poisson,7459.437551339185,True,True
4,1500,2,2,poisson + zip,7459.638510919574,True,True
4,1500,3,2,nb2 + zip,7466.691141909514,False,False
4,1500,4,2,zip + nb2,7466.703714787269,False,False
4,1500,5,2,zip + zip,7467.126808675524,False,True
4,1500,6,3,poisson + poisson + nb2,7488.013698922412,False,False
4,1500,7,3,poisson + nb2 + poisson,7488.845979691677,False,False
4,1500,8,3,nb2 + nb2 + poisson,7491.23007370912,False,False
4,1500,9,3,poisson + nb2 + nb2,7491.392051424636,False,False
4,1500,10,3,nb2 + poisson + nb2,7492.182366002712,False,False
1,500,1,2,gaussian + gaussian,1849.729532799759,False,False
1,500,2,2,student_t + gaussian,1854.1786060029551,True,True
1,500,3,2,gaussian + student_t,1855.8923932503608,True,True
