scenario,example_id,seed,penalty,lambda,l1_ratio,bic,test_ll,time,tpr,fpr,fdr,fnr,mse,selected_size,active_size,tp,fp,fn,tn
B,2,3002,none,0.0,,2473.0964960533292,-1.1290355584508598,1.5436034202575684,1.0,1.0,0.75,0.0,0.0005945683628121554,40,10,10,30,0,0
B,2,3002,lasso,1.0,,2459.3875691442922,-1.1285241637908094,1.868734359741211,1.0,0.9333333333333333,0.7368421052631579,0.0,0.000532890983471983,38,10,10,28,0,2
B,2,3002,lasso,2.0,,2459.5136993077745,-1.1279632389757557,1.6842942237854004,1.0,0.9333333333333333,0.7368421052631579,0.0,0.00046971348111689634,38,10,10,28,0,2
B,2,3002,lasso,5.0,,2439.705220764784,-1.126522517115777,1.5831904411315918,1.0,0.8333333333333333,0.7142857142857143,0.0,0.00031521651624637226,35,10,10,25,0,5
B,2,3002,lasso,10.0,,2421.7871708935922,-1.125191310542909,1.5250823497772217,1.0,0.7333333333333334,0.6875,0.0,0.0001746663278730155,32,10,10,22,0,8
B,2,3002,lasso,20.0,,2388.3466130121637,-1.1253881288715328,1.4875876903533936,1.0,0.5333333333333333,0.6153846153846154,0.0,0.0002505225687160715,26,10,10,16,0,14
B,2,3002,lasso,50.0,,2388.3521704541345,-1.1383809942962249,1.962350606918335,1.0,0.3333333333333333,0.5,0.0,0.0030686170810513484,20,10,10,10,0,20
B,2,3002,lasso,100.0,,2387.7495640715274,-1.1603192020499995,2.0297677516937256,0.6,0.16666666666666666,0.45454545454545453,0.4,0.007904506483687799,11,10,6,5,4,25
B,2,3002,lasso,200.0,,2384.448732411818,-1.1644160045605894,2.0869250297546387,0.6,0.06666666666666667,0.25,0.4,0.007921760198225871,8,10,6,2,4,28
B,2,3002,enet,1.0,0.5,2466.2677963074393,-1.1288138317650074,1.4531311988830566,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0005635894256618095,39,10,10,29,0,1
B,2,3002,enet,2.0,0.5,2459.3988244703237,-1.1284943442393747,1.8241612911224365,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0005257751746293767,38,10,10,28,0,2
B,2,3002,enet,5.0,0.5,2459.6765318778153,-1.1276398167882316,1.6885583400726318,1.0,0.9333333333333333,0.7368421052631579,0.0,0.00042593644747760843,38,10,10,28,0,2
B,2,3002,enet,10.0,0.5,2446.867486589395,-1.1264435235129457,1.5645031929016113,1.0,0.8666666666666667,0.7222222222222222,0.0,0.00029699776245777163,36,10,10,26,0,4
B,2,3002,enet,20.0,0.5,2422.736638147506,-1.1252449583368151,1.5362892150878906,1.0,0.7333333333333334,0.6875,0.0,0.00018353004147515626,32,10,10,22,0,8
B,2,3002,enet,50.0,0.5,2383.2888779073087,-1.127484541763468,1.532238245010376,1.0,0.43333333333333335,0.5652173913043478,0.0,0.0006749849454454342,23,10,10,13,0,17
B,2,3002,enet,100.0,0.5,2398.5487515479726,-1.1425282673220813,1.9715187549591064,1.0,0.3333333333333333,0.5,0.0,0.0038789575070829097,20,10,10,10,0,20
B,2,3002,enet,200.0,0.5,2389.014544394691,-1.160912804990819,2.047154426574707,0.6,0.16666666666666666,0.45454545454545453,0.4,0.007907501940285418,11,10,6,5,4,25
B,4,3004,none,0.0,,5150.507027824361,-2.4334124802620463,4.834914922714233,1.0,1.0,0.75,0.0,0.0020761606536681817,40,10,10,30,0,0
B,4,3004,lasso,1.0,,5150.302988546776,-2.4313659868853326,4.904763698577881,1.0,0.9666666666666667,0.7435897435897436,0.0,0.001729069159136825,39,10,10,29,0,1
B,4,3004,lasso,2.0,,5143.506389255149,-2.4310278367339286,4.702665567398071,1.0,0.9666666666666667,0.7435897435897436,0.0,0.00173263086784984,39,10,10,29,0,1
B,4,3004,lasso,5.0,,5123.582509710748,-2.4306670905158416,4.455335378646851,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0018745369978730698,36,10,10,26,0,4
B,4,3004,lasso,10.0,,5105.76485285533,-2.4307960245300455,4.4761927127838135,1.0,0.7666666666666666,0.696969696969697,0.0,0.002304319911031135,33,10,10,23,0,7
B,4,3004,lasso,20.0,,5080.695149260133,-2.4323615094640925,3.9563636779785156,1.0,0.6000000000000001,0.6428571428571429,0.0,0.003451680685970776,28,10,10,18,0,12
B,4,3004,lasso,50.0,,5060.170094735715,-2.4516658999551226,3.6026487350463867,1.0,0.16666666666666666,0.3333333333333333,0.0,0.009927790087476032,15,10,10,5,0,25
B,4,3004,lasso,100.0,,5078.881007548073,-2.489895495709686,2.9023733139038086,0.7,0.0,0.0,0.3,0.018832959853321028,7,10,7,0,3,30
B,4,3004,lasso,200.0,,5275.105990900162,-2.5804440469316385,2.7245423793792725,0.7,0.0,0.0,0.3,0.027530597580423283,7,10,7,0,3,30
B,4,3004,enet,1.0,0.5,5150.37187577117,-2.4316561363131513,4.957204103469849,1.0,1.0,0.75,0.0,0.0017362898200693538,40,10,10,30,0,0
B,4,3004,enet,2.0,0.5,5143.401801878865,-2.4313758796703246,4.808983564376831,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0017553645638365737,39,10,10,29,0,1
B,4,3004,enet,5.0,0.5,5136.771971957009,-2.431088026165606,4.563306093215942,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0018392180134637179,38,10,10,28,0,2
B,4,3004,enet,10.0,0.5,5124.034077564325,-2.4310926090810834,4.398312568664551,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0020534226877123893,36,10,10,26,0,4
B,4,3004,enet,20.0,0.5,5107.304256548923,-2.4324057015728,4.294369459152222,1.0,0.7666666666666666,0.696969696969697,0.0,0.002705471887080104,33,10,10,23,0,7
B,4,3004,enet,50.0,0.5,5073.624332107815,-2.4377488899348863,3.8099021911621094,1.0,0.5,0.6,0.0,0.005425948984110568,25,10,10,15,0,15
B,4,3004,enet,100.0,0.5,5087.169158846422,-2.4615695955036436,3.6924636363983154,1.0,0.26666666666666666,0.4444444444444444,0.0,0.012304510630291865,18,10,10,8,0,22
B,4,3004,enet,200.0,0.5,5110.4440196946825,-2.5061640935901672,3.235539436340332,0.7,0.0,0.0,0.3,0.02016898812892634,7,10,7,0,3,30
B,1,3101,none,0.0,,4063.9886032355903,-1.9434562805659923,0.793027400970459,1.0,1.0,0.75,0.0,0.005939730729862402,40,10,10,30,0,0
B,1,3101,lasso,1.0,,4057.3527702920005,-1.9423529227617162,0.7739667892456055,1.0,0.9666666666666667,0.7435897435897436,0.0,0.005684363625020499,39,10,10,29,0,1
B,1,3101,lasso,2.0,,4044.1162971310405,-1.9414687272808477,0.786344051361084,1.0,0.9,0.7297297297297297,0.0,0.0054682852006899055,37,10,10,27,0,3
B,1,3101,lasso,5.0,,3991.8340616353653,-1.939718233098832,0.833472490310669,1.0,0.6333333333333333,0.6551724137931034,0.0,0.004991395408423964,29,10,10,19,0,11
B,1,3101,lasso,10.0,,3972.7641902649375,-1.9375884288230893,0.8668289184570312,1.0,0.4666666666666667,0.5833333333333334,0.0,0.004828803295897502,24,10,10,14,0,16
B,1,3101,lasso,20.0,,3941.1068284306184,-1.941112704661712,0.855844259262085,1.0,0.2,0.375,0.0,0.007268696777651995,16,10,10,6,0,24
B,1,3101,lasso,50.0,,4218.403349245509,-2.105662815933805,0.777308464050293,0.6,0.0,0.0,0.4,0.11913973666911176,6,10,6,0,4,30
B,1,3101,lasso,100.0,,4356.063965114296,-2.1950152107311696,0.45385265350341797,0.2,0.0,0.0,0.8,0.1621687296430671,2,10,2,0,8,30
B,1,3101,lasso,200.0,,4355.950043533078,-2.194950489024151,0.39420533180236816,0.2,0.0,0.0,0.8,0.16211379271763288,2,10,2,0,8,30
B,1,3101,enet,1.0,0.5,4064.1817352955186,-1.9429315788286863,0.7841854095458984,1.0,1.0,0.75,0.0,0.005802161561054679,40,10,10,30,0,0
B,1,3101,enet,2.0,0.5,4057.61545991143,-1.942482802453564,0.7880525588989258,1.0,0.9666666666666667,0.7435897435897436,0.0,0.005685087302469119,39,10,10,29,0,1
B,1,3101,enet,5.0,0.5,4031.8163696853567,-1.9417772583965212,0.8101062774658203,1.0,0.8333333333333333,0.7142857142857143,0.0,0.005466867777949989,35,10,10,25,0,5
B,1,3101,enet,10.0,0.5,3995.584259147862,-1.9412863979398363,0.8658466339111328,1.0,0.6333333333333333,0.6551724137931034,0.0,0.005449972731174958,29,10,10,19,0,11
B,1,3101,enet,20.0,0.5,3981.0098165075474,-1.9443651502169517,0.8513643741607666,1.0,0.4666666666666667,0.5833333333333334,0.0,0.007272026318093899,24,10,10,14,0,16
B,1,3101,enet,50.0,0.5,4082.704632344354,-2.0145911608603684,0.568920373916626,1.0,0.13333333333333333,0.2857142857142857,0.0,0.04926166860122449,14,10,10,4,0,26
B,1,3101,enet,100.0,0.5,4287.929841628836,-2.142710830586894,0.6850042343139648,0.6,0.0,0.0,0.4,0.13675032790450148,6,10,6,0,4,30
B,1,3101,enet,200.0,0.5,4356.02034871866,-2.194984831959735,0.4245913028717041,0.2,0.0,0.0,0.8,0.16214886735214548,2,10,2,0,8,30
B,2,3102,none,0.0,,2559.4369777384536,-1.1819081153835906,1.8905203342437744,1.0,1.0,0.75,0.0,0.0012257700228863542,40,10,10,30,0,0
B,2,3102,lasso,1.0,,2559.509992711392,-1.1809349980681176,1.7879869937896729,1.0,1.0,0.75,0.0,0.0011140758051953745,40,10,10,30,0,0
B,2,3102,lasso,2.0,,2559.6661655621942,-1.1798487764768366,1.8317995071411133,1.0,1.0,0.75,0.0,0.0010147674461231206,40,10,10,30,0,0
B,2,3102,lasso,5.0,,2554.0506312677817,-1.177032797543278,1.553243637084961,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0007413117577932293,39,10,10,29,0,1
B,2,3102,lasso,10.0,,2544.202778114979,-1.1743666649186384,1.4576835632324219,1.0,0.9,0.7297297297297297,0.0,0.00048748574971773214,37,10,10,27,0,3
B,2,3102,lasso,20.0,,2486.449443821439,-1.173315960067933,1.5337653160095215,1.0,0.5666666666666667,0.6296296296296297,0.0,0.0005121796790272397,27,10,10,17,0,13
B,2,3102,lasso,50.0,,2502.677312325082,-1.1963570961811552,1.5208265781402588,1.0,0.4,0.5454545454545454,0.0,0.004439014313191549,22,10,10,12,0,18
B,2,3102,lasso,100.0,,2472.5535890369824,-1.2193194803333167,1.788020372390747,0.6,0.16666666666666666,0.45454545454545453,0.4,0.008158592895660309,11,10,6,5,4,25
B,2,3102,lasso,200.0,,2468.075075793004,-1.2323201439265288,2.03981876373291,0.6,0.03333333333333333,0.14285714285714285,0.4,0.008218865711502701,7,10,6,1,4,29
B,2,3102,enet,1.0,0.5,2559.455654619922,-1.1813281566043181,1.835623025894165,1.0,1.0,0.75,0.0,0.001163856695115916,40,10,10,30,0,0
B,2,3102,enet,2.0,0.5,2559.5233341157755,-1.1808693017405196,1.7997469902038574,1.0,1.0,0.75,0.0,0.0011046526475758094,40,10,10,30,0,0
B,2,3102,enet,5.0,0.5,2559.9876268147973,-1.1791163907528026,1.750556468963623,1.0,1.0,0.75,0.0,0.0009292007561980946,40,10,10,30,0,0
B,2,3102,enet,10.0,0.5,2554.3468148826105,-1.176921832282177,1.5024666786193848,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0007232929749720132,39,10,10,29,0,1
B,2,3102,enet,20.0,0.5,2545.249554147621,-1.1745468063780804,1.460146427154541,1.0,0.9,0.7297297297297297,0.0,0.000508741475735541,37,10,10,27,0,3
B,2,3102,enet,50.0,0.5,2489.8037003597706,-1.1768889747269495,1.5569255352020264,1.0,0.5333333333333333,0.6153846153846154,0.0,0.0010535766232261641,26,10,10,16,0,14
B,2,3102,enet,100.0,0.5,2510.1725804152425,-1.2007048196974683,1.6953835487365723,1.0,0.4,0.5454545454545454,0.0,0.005162521953874052,22,10,10,12,0,18
B,2,3102,enet,200.0,0.5,2473.76073379929,-1.2205325211953464,1.7978942394256592,0.6,0.16666666666666666,0.45454545454545453,0.4,0.00816255411849698,11,10,6,5,4,25
B,4,3104,none,0.0,,5128.947309022978,-2.464436432714536,6.895625591278076,1.0,1.0,0.75,0.0,0.005785005587754337,40,10,10,30,0,0
B,4,3104,lasso,1.0,,5122.608009907288,-2.460191390364547,6.39385461807251,1.0,0.9666666666666667,0.7435897435897436,0.0,0.004574443949238189,39,10,10,29,0,1
B,4,3104,lasso,2.0,,5122.9522772669825,-2.4586183288024768,6.560729742050171,1.0,0.9666666666666667,0.7435897435897436,0.0,0.004189421667660668,39,10,10,29,0,1
B,4,3104,lasso,5.0,,5098.235938541476,-2.4523123859159512,6.119486093521118,1.0,0.8333333333333334,0.7142857142857143,0.0,0.002452479887305753,35,10,10,25,0,5
B,4,3104,lasso,10.0,,5071.269317383311,-2.4452665407077356,5.399611949920654,1.0,0.6666666666666666,0.6666666666666666,0.0,0.00101103361256443,30,10,10,20,0,10
B,4,3104,lasso,20.0,,5048.295227804268,-2.441970042104216,4.744143962860107,1.0,0.4666666666666667,0.5833333333333334,0.0,0.0007114299543126281,24,10,10,14,0,16
B,4,3104,lasso,50.0,,5014.401591608355,-2.4451466048076838,4.34973931312561,1.0,0.16666666666666666,0.3333333333333333,0.0,0.002965085242794684,15,10,10,5,0,25
B,4,3104,lasso,100.0,,5084.225829317883,-2.4697460135799583,4.178960084915161,1.0,0.06666666666666667,0.16666666666666666,0.0,0.011263256407306967,12,10,10,2,0,28
B,4,3104,lasso,200.0,,5266.040984624667,-2.5313743626445793,3.252439022064209,0.8,0.0,0.0,0.2,0.02948347139893161,8,10,8,0,2,30
B,4,3104,enet,1.0,0.5,5129.170429153838,-2.4622795079576214,6.447439193725586,1.0,1.0,0.75,0.0,0.005139850238377203,40,10,10,30,0,0
B,4,3104,enet,2.0,0.5,5122.719567128199,-2.459695560848018,6.603576183319092,1.0,0.9666666666666667,0.7435897435897436,0.0,0.00440597716410147,39,10,10,29,0,1
B,4,3104,enet,5.0,0.5,5123.890788470016,-2.456903120322064,6.132243633270264,1.0,0.9666666666666667,0.7435897435897436,0.0,0.003322548511911995,39,10,10,29,0,1
B,4,3104,enet,10.0,0.5,5093.0424647206555,-2.450511548787452,6.046186923980713,1.0,0.8,0.7058823529411765,0.0,0.0018518282738292694,34,10,10,24,0,6
B,4,3104,enet,20.0,0.5,5081.605826971153,-2.4444908365436397,5.116659879684448,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0007870255870760417,30,10,10,20,0,10
B,4,3104,enet,50.0,0.5,5033.951720855432,-2.4426919581347155,5.028441905975342,1.0,0.36666666666666664,0.5238095238095238,0.0,0.0014583230822147013,21,10,10,11,0,19
B,4,3104,enet,100.0,0.5,5029.680707079562,-2.4506425006251193,5.418247222900391,1.0,0.13333333333333333,0.2857142857142857,0.0,0.005090291456492769,14,10,10,4,0,26
B,4,3104,enet,200.0,0.5,5136.999588607118,-2.483191151914434,4.089639902114868,1.0,0.06666666666666667,0.16666666666666666,0.0,0.015298835800250949,12,10,10,2,0,28
B,1,3201,none,0.0,,4132.4309909645945,-1.9092100685653228,0.7085230350494385,1.0,1.0,0.75,0.0,0.004686864288543869,40,10,10,30,0,0
B,1,3201,lasso,1.0,,4118.885922537514,-1.9071301606708297,0.6954338550567627,1.0,0.9333333333333333,0.7368421052631579,0.0,0.0041143562632923745,38,10,10,28,0,2
B,1,3201,lasso,2.0,,4105.448383673825,-1.9052670186627298,0.703357458114624,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0037645177352143076,36,10,10,26,0,4
B,1,3201,lasso,5.0,,4087.9956946991456,-1.9011083054068203,0.7551772594451904,1.0,0.7666666666666666,0.696969696969697,0.0,0.002654492054316604,33,10,10,23,0,7
B,1,3201,lasso,10.0,,4064.4001058139465,-1.8976221569622298,0.992455244064331,1.0,0.6,0.6428571428571429,0.0,0.0016260745807416656,28,10,10,18,0,12
B,1,3201,lasso,20.0,,4020.5263407958246,-1.902169567520529,0.9728963375091553,1.0,0.23333333333333334,0.4117647058823529,0.0,0.0029460274777168872,17,10,10,7,0,23
B,1,3201,lasso,50.0,,4366.585663839519,-2.1402781908860025,0.28792238235473633,0.4,0.0,0.0,0.6,0.14754289497808085,4,10,4,0,6,30
B,1,3201,lasso,100.0,,4413.896290175908,-2.174666470860212,0.18327784538269043,0.2,0.0,0.0,0.8,0.16865679978132003,2,10,2,0,8,30
B,1,3201,lasso,200.0,,4413.875928764385,-2.174715338414262,0.1980879306793213,0.2,0.0,0.0,0.8,0.16877171989618422,2,10,2,0,8,30
B,1,3201,enet,1.0,0.5,4125.69123520742,-1.907917981751917,0.6945416927337646,1.0,0.9666666666666667,0.7435897435897436,0.0,0.004283748541751247,39,10,10,29,0,1
B,1,3201,enet,2.0,0.5,4119.133113549673,-1.906754690885083,0.6976900100708008,1.0,0.9333333333333333,0.7368421052631579,0.0,0.003912693882862284,38,10,10,28,0,2
B,1,3201,enet,5.0,0.5,4099.9973783655505,-1.9040257247872572,0.7459406852722168,1.0,0.8333333333333334,0.7142857142857143,0.0,0.0031761896823960427,35,10,10,25,0,5
B,1,3201,enet,10.0,0.5,4092.2196393702957,-1.901261761138309,0.7303500175476074,1.0,0.7666666666666666,0.696969696969697,0.0,0.0022981050069554635,33,10,10,23,0,7
B,1,3201,enet,20.0,0.5,4059.728203026275,-1.9032629659846847,0.818232536315918,1.0,0.5,0.6,0.0,0.0027523321704819737,25,10,10,15,0,15
B,1,3201,enet,50.0,0.5,4157.3896215567975,-1.9820936983180957,1.3977763652801514,1.0,0.13333333333333333,0.2857142857142857,0.0,0.0431539125161362,14,10,10,4,0,26
B,1,3201,enet,100.0,0.5,4382.90525494834,-2.1497527414068425,0.2894730567932129,0.4,0.0,0.0,0.6,0.1533917784056788,4,10,4,0,6,30
B,1,3201,enet,200.0,0.5,4413.87462573446,-2.1747109350992777,0.19928669929504395,0.2,0.0,0.0,0.8,0.16876963528130473,2,10,2,0,8,30
B,2,3202,none,0.0,,2546.636174514616,-1.1735552854029916,1.7241275310516357,1.0,1.0,0.75,0.0,0.0013870441114741693,40,10,10,30,0,0
B,2,3202,lasso,1.0,,2546.6962877433043,-1.1725893745258198,1.601975679397583,1.0,1.0,0.75,0.0,0.001279168664729146,40,10,10,30,0,0
B,2,3202,lasso,2.0,,2546.8772244753427,-1.171646285409906,1.5896220207214355,1.0,1.0,0.75,0.0,0.0011780943201960728,40,10,10,30,0,0
B,2,3202,lasso,5.0,,2520.2860104289243,-1.1691806425928464,1.7073523998260498,1.0,0.8666666666666667,0.7222222222222222,0.0,0.0009376295993107961,36,10,10,26,0,4
B,2,3202,lasso,10.0,,2488.5930499396227,-1.166334769797537,1.684014081954956,1.0,0.7,0.6774193548387096,0.0,0.000672496228154886,31,10,10,21,0,9
B,2,3202,lasso,20.0,,2456.197494174285,-1.1633217189134666,1.6996867656707764,1.0,0.5,0.6,0.0,0.0004823101457736197,25,10,10,15,0,15
B,2,3202,lasso,50.0,,2465.1020342142383,-1.171747352355207,1.6564221382141113,1.0,0.3,0.47368421052631576,0.0,0.002695053099870171,19,10,10,9,0,21
B,2,3202,lasso,100.0,,2483.3549114316543,-1.1952452001274843,2.346024990081787,0.7,0.16666666666666666,0.4166666666666667,0.3,0.007695765278882235,12,10,7,5,3,25
B,2,3202,lasso,200.0,,2490.9242175809904,-1.1995542819898168,2.6553080081939697,0.6,0.13333333333333333,0.4,0.4,0.00792625832578707,10,10,6,4,4,26
B,2,3202,enet,1.0,0.5,2546.65511649147,-1.1730217060111112,1.5779688358306885,1.0,1.0,0.75,0.0,0.001325173587522546,40,10,10,30,0,0
B,2,3202,enet,2.0,0.5,2546.70989837753,-1.1725045317333957,1.6041755676269531,1.0,1.0,0.75,0.0,0.0012661263374448002,40,10,10,30,0,0
B,2,3202,enet,5.0,0.5,2540.1600693077175,-1.1710707636740905,1.640378713607788,1.0,0.9666666666666667,0.7435897435897436,0.0,0.0011090900211543934,39,10,10,29,0,1
B,2,3202,enet,10.0,0.5,2520.560891055579,-1.1689122580047806,1.6289191246032715,1.0,0.8666666666666667,0.7222222222222222,0.0,0.00089762397778227,36,10,10,26,0,4
B,2,3202,enet,20.0,0.5,2489.6349272509397,-1.1660453328067837,1.6919384002685547,1.0,0.7,0.6774193548387096,0.0,0.0006394775014279809,31,10,10,21,0,9
B,2,3202,enet,50.0,0.5,2458.6742195179545,-1.1637215858377967,1.7884883880615234,1.0,0.4333333333333333,0.5652173913043478,0.0,0.0007066920626367617,23,10,10,13,0,17
B,2,3202,enet,100.0,0.5,2477.0001120156435,-1.1763865143290293,1.6697607040405273,1.0,0.3,0.47368421052631576,0.0,0.0035815189192626227,19,10,10,9,0,21
B,2,3202,enet,200.0,0.5,2485.160958569182,-1.1964198306906797,2.9828310012817383,0.7,0.16666666666666666,0.4166666666666667,0.3,0.007762884509654476,12,10,7,5,3,25
B,4,3204,none,0.0,,5035.317546681879,-2.5029675639051656,6.7855141162872314,1.0,1.0,0.75,0.0,0.008503987164534203,40,10,10,30,0,0
B,4,3204,lasso,1.0,,5034.868411039377,-2.499970643238113,7.64336895942688,1.0,1.0,0.75,0.0,0.007337499773547641,40,10,10,30,0,0
B,4,3204,lasso,2.0,,5025.7873610951265,-2.49273158624371,7.415938138961792,1.0,1.0,0.75,0.0,0.0031172514262180957,40,10,10,30,0,0
B,4,3204,lasso,5.0,,4992.722652027876,-2.490582853494103,6.408581495285034,1.0,0.8,0.7058823529411765,0.0,0.0031207229229572426,34,10,10,24,0,6
B,4,3204,lasso,10.0,,4975.823866618762,-2.4897407562247245,5.562107563018799,1.0,0.7333333333333334,0.6875,0.0,0.0037163735666351353,32,10,10,22,0,8
B,4,3204,lasso,20.0,,4962.307563233183,-2.492194116779726,4.59837007522583,1.0,0.6,0.6428571428571429,0.0,0.005700797615819276,28,10,10,18,0,12
B,4,3204,lasso,50.0,,4937.190513709018,-2.5174946689130655,4.583002805709839,0.8,0.23333333333333334,0.4666666666666667,0.2,0.014385474763244347,15,10,8,7,2,23
B,4,3204,lasso,100.0,,4956.969273023273,-2.5365174790813936,3.3660058975219727,0.7,0.03333333333333333,0.125,0.3,0.020490048673352676,8,10,7,1,3,29
B,4,3204,lasso,200.0,,5035.191743901302,-2.5538243592703975,2.9515738487243652,0.6,0.03333333333333333,0.14285714285714285,0.4,0.024852581869791626,7,10,6,1,4,29
B,4,3204,enet,1.0,0.5,5034.978276155225,-2.5010867532086394,7.8042542934417725,1.0,1.0,0.75,0.0,0.007770123333023264,40,10,10,30,0,0
B,4,3204,enet,2.0,0.5,5034.826459600732,-2.4996330422654602,7.413940906524658,1.0,1.0,0.75,0.0,0.00720542273858599,40,10,10,30,0,0
B,4,3204,enet,5.0,0.5,5005.457235554477,-2.4912155790419046,7.089481830596924,1.0,0.9,0.7297297297297297,0.0,0.0030469093764574364,37,10,10,27,0,3
B,4,3204,enet,10.0,0.5,4986.4954182650235,-2.490362754476113,6.45402193069458,1.0,0.8,0.7058823529411765,0.0,0.003357301147735889,34,10,10,24,0,6
B,4,3204,enet,20.0,0.5,4977.9775166117,-2.491163004771663,5.407654047012329,1.0,0.7333333333333334,0.6875,0.0,0.004488446125461562,32,10,10,22,0,8
B,4,3204,enet,50.0,0.5,4964.8612822802725,-2.5001909633924697,4.676887035369873,1.0,0.5333333333333333,0.6153846153846154,0.0,0.009009809895790009,26,10,10,16,0,14
B,4,3204,enet,100.0,0.5,4951.1555669775435,-2.520003734535181,4.30092453956604,0.8,0.26666666666666666,0.5,0.2,0.015753867886816212,16,10,8,8,2,22
B,4,3204,enet,200.0,0.5,4999.595167579778,-2.5429487505680934,3.238724946975708,0.7,0.06666666666666667,0.2222222222222222,0.3,0.02243744783653791,9,10,7,2,3,28
B,1,3301,none,0.0,,3958.138700733344,-1.9470510743009013,0.7150280475616455,1.0,0.9333333333333333,0.7368421052631579,0.0,0.005159196487243372,38,10,10,28,0,2
B,1,3301,lasso,1.0,,3944.4455640969236,-1.9455553219317854,0.7202062606811523,1.0,0.9,0.7297297297297297,0.0,0.004744399286976737,37,10,10,27,0,3
B,1,3301,lasso,2.0,,3931.057239712346,-1.9441791446338548,0.7284812927246094,1.0,0.8666666666666667,0.7222222222222222,0.0,0.004382809415309148,36,10,10,26,0,4
B,1,3301,lasso,5.0,,3906.1476495183374,-1.9408852492251385,0.7064089775085449,1.0,0.7333333333333334,0.6875,0.0,0.0035209210273983863,32,10,10,22,0,8
B,1,3301,lasso,10.0,,3872.9129492766647,-1.9380557251731028,0.7016096115112305,1.0,0.5333333333333333,0.6153846153846154,0.0,0.0027807419034771835,26,10,10,16,0,14
